2.036341245579719406e+00
8.068760856509208379e-01
3.058967778105288748e-01
2.223928688312880597e-01
1.833028050062246728e-01
1.579839258801191970e-01
1.400176107842940887e-01
1.257925901249516698e-01
1.138820365087827718e-01
1.043114824429154375e-01
9.525040113218129212e-02
8.880745923661161056e-02
8.161930093626725002e-02
7.597949070822214435e-02
7.089837167611695579e-02
6.568776190987554719e-02
6.436282041242229190e-02
6.046687392116873588e-02
5.476688463502796256e-02
5.142265328088106019e-02
5.101718001443950740e-02
4.476945855113444867e-02
4.212039431484590479e-02
4.165254551184261606e-02
4.270851809519881498e-02
3.626827905025347548e-02
3.501943769407371565e-02
3.929155251772935981e-02
3.555907424250326354e-02
2.898351578475994589e-02
3.260895729136791682e-02
2.839535921942215255e-02
2.718596030517255596e-02
2.470706421884524481e-02
2.322786796769134993e-02
2.961292783678550269e-02
2.376718329317627568e-02
2.696729082235297184e-02
2.880466733744160499e-02
2.243308742076278658e-02
2.166714123049944332e-02
2.090808117476469774e-02
1.799610321639524835e-02
2.013131446321817647e-02
1.570104395975352105e-02
2.058354947182533534e-02
2.061657759913995691e-02
1.553630595160168486e-02
1.460523662507680516e-02
1.487298616169712220e-02
1.931134522996867317e-02
1.201745803680187227e-02
1.037493169737704196e-02
1.267868878491799564e-02
1.016032870365937701e-02
1.339598317592293093e-02
1.721738197733433534e-02
9.963063394298331266e-03
1.545965190501922236e-02
1.439888800560233835e-02
7.704435768710266377e-03
1.126125345272032535e-02
1.315959636331111814e-02
8.318678937537436063e-03
1.329921805564363187e-02
5.961528834259871915e-03
9.891658628588928526e-03
1.622558332365340444e-02
1.458715121267227868e-02
6.890624689548604555e-03
8.532960049817938861e-03
7.425172598474091314e-03
7.425507119341213588e-03
9.228627707952609394e-03
3.954251273061026688e-03
2.254869779986928835e-03
1.761041994447653733e-02
1.090959720625975238e-02
3.729570831108108744e-03
2.641727918050929512e-03
1.909989287366276782e-03
1.286687269539611884e-03
1.148085808443281147e-03
2.015952640118834349e-02
6.801808282944142407e-03
7.490684620784098663e-03
5.441089765613842805e-03
1.855989069071284879e-03
3.512361688089700538e-03
8.005156603744524244e-03
1.288008537676350353e-02
6.876044366299891020e-03
7.689961274031599861e-03
7.960034558626869969e-03
